APMC,0,,0,
APMC,Sub-total,238,150,0
ASPA,Head Office,32,0,
ASPA,1FAU,16,0,
ASPA,2FAU,16,0,
ASPA,3FAU,16,0,
ASPA,4FAU,16,0,
ASPA,5FAU,16,0,
ASPA,6FAU,16,0,
ASPA,7FAU,16,0,
ASPA,8FAU,16,0,
ASPA,9FAU,16,0,
ASPA,10FAU,16,0,
ASPA,11FAU,16,0,
ASPA,12FAU,16,0,
ASPA,14FAU,16,0,
ASPA,15FAU,16,0,
ASPA,16FAU,16,0,
ASPA,0,0,0,
ASPA,0,0,0,
ASPA,0,0,0,
ASPA,0,0,0,
ASPA,0,0,0,
ASPA,Sub-total,272,0,0
APAO,Head Office,18,15,
APAO,1FPAO,10,0,
APAO,2FPAO,10,4,
APAO,3FPAO,10,3,
APAO,4FPAO,10,2,
APAO,5FPAO,10,3,
APAO,6FPAO,10,4,
APAO,7FPAO,10,3,
APAO,8FPAO,10,3,
APAO,9FPAO,10,2,
APAO,10FPAO,10,6,
APAO,11FPAO,10,2,
APAO,12FPAO,10,6,
APAO,14FPAO,10,2,
APAO,15FPAO,10,2,
APAO,16FPAO,10,2,
APAO,0,0,0,
APAO,0,0,0,
APAO,0,0,0,
APAO,0,0,0,
APAO,0,0,0,
APAO,Sub-total,168,59,0
OTHER UNIT NR 1,G4ASCOM,,0,
OTHER UNIT NR 1,SOTS SOCOM,,0,
OTHER UNIT NR 1,K9 AFP,,0,
OTHER UNIT NR 1,DC WMC,,0,
OTHER UNIT NR 1,1MARINE BDE,,0,
OTHER UNIT NR 1,"OU3, WMC",,0,
OTHER UNIT NR 1,SOJ4 (JSOG),,0,
OTHER UNIT NR 1,"DISG, DND",,0,
